codigo_sku,nome_projeto,segmentacao_prioridade,dias_com_ruptura,taxa_ruptura,primeira_data_ruptura,ultima_data_ruptura,qte_eventos_ruptura,status_ultimo_dia
EPI0084,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1951,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0080,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1951,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BSN0123,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0155,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0094,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BC004,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0307,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0067,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0206,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1938,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0759,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1930,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0258,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1921,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0304,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0123,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0302,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0123-1,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0710,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1346,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0310,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1345,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBI0112-2,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1340,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0325,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1334,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0017,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0154,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0336,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0180,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0359,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0195,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0357,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0212,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0653,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0232,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0376,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1307,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0572,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0263,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0509,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0289,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0627,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBN0021-1,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0519,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0373,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0530,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0379,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0528,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1291,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0598,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1288,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0541,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0005,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ATV0170,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE0304,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0581,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1278,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0036,BikeBSB,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1272,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0603,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1270,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0019,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1269,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0054,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0029,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0546,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1263,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0043,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1259,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0508,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1257,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
TX00002,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1255,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0527,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0053,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0017,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1249,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
GUIN0001,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1245,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0002,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1243,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0502,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1237,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0060,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0074,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
SE14013,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0100,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0352,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0117,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0065,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0001,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0321,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1223,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0291,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0013,BikePoa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0306-1,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1218,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0454,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
REEMBFORN,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0259,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0034,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0001,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1205,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0211,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0077,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0442,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
PTI0040,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0177,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1195,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0133,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1194,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0141-1,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1192,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0424,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1188,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0313,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0111,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0058,BikeRio,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1184,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0517,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0116,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0401,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1179,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0076,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1172,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0376,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1171,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0060,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1170,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0375,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1157,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FATJUROS,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0009,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0064,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1156,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0012,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1144,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0362,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0031,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0029,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0035,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0351,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0048,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FOKI0021,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1125,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
MCB0079,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1119,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0073,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1112,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1009,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
MCB0073,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0322,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
MCB0071,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0311,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0102,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0312,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0165,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0134,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0149,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BOKI0014,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0305,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1079,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0151EX,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1079,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0304,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0261-V2,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0297,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BOKI0035,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0158,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1045,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0162,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1045,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0167,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1725,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0268,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1034,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0257,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1019,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0249,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1024,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0181N,BikePE,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0166,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0225,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1006,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0205,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0982,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0206,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0984,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0199,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ATV0239,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0218-V2,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0968,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0172,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0953,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0166,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0953,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0144,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BPN0045,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0133,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0942,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0242,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0926,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0259-V5,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0927,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0261-V3,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1710,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0073,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0905,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0067,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BPN0002,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
C.GUA,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BOLIPTU,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
DESPESA ALUGUEL,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0065,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ECB0077,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BPN0033,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ECB0123,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BPN0050,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ECB0149,BikePE,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BPN0047,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ECB0181,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EET0026,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ECB0250,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0900,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0065,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BPN0088,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0065,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EET0023,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-23,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-23,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EET0102-1,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-3,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BPN0130,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-4,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0001,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-4,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0019,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-5,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0009,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-6,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0876,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-6,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0012,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-7,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBET0039,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-8,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0022,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-8,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0868,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0002-9,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0026,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
MCB0013,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0049,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
MCB0009,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0045,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBI0001,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0848,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
MCB0004,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0048,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
MCB0003,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0090,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
MAODEOBRA,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0054,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
LIMPEZA,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0834,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
INS0142,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0827,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0012,BikePoa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0074,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
INS0014,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0069,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
INDSERADM,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0809,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1962,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0074,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1958,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBET0087,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1955,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0078,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1951,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0795,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1951,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0083,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE0705,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0201,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTN0154,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0091,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1949,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0789,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1945,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0201,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0004,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0678,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0034,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0204,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BCB0067,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
